File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/c4/e9/PMC10087736.tar.gz,Environ Microbiol. 2022 Dec 24; 24(12):6086-6099,PMC10087736,2023-04-12 02:10:13,36053818.0,CC BY
oa_package/ae/a0/PMC9050190.tar.gz,RSC Adv.; 12(20):12253-12257,PMC9050190,2022-06-10 08:16:48,35496339.0,CC BY
oa_package/ce/14/PMC3971498.tar.gz,Biomed Res Int. 2014 Mar 12; 2014:196754,PMC3971498,2025-08-16 11:25:15,24738050.0,CC BY
oa_package/56/ce/PMC8748582.tar.gz,EJNMMI Phys. 2022 Jan 10; 9:1,PMC8748582,2022-01-20 19:16:38,35006411.0,CC BY
oa_package/41/d8/PMC5432493.tar.gz,Sci Rep. 2017 May 15; 7:1906,PMC5432493,2024-07-15 20:25:16,28507335.0,CC BY
oa_package/2c/bd/PMC11880879.tar.gz,Oncol Lett. 2025 Feb 24; 29(4):195,PMC11880879,2025-03-06 04:25:26,40046637.0,CC BY
oa_package/91/12/PMC10706453.tar.gz,Int J Mol Sci. 2023 Nov 21; 24(23):16576,PMC10706453,2024-01-28 17:25:10,38068900.0,CC BY
oa_package/62/60/PMC3382123.tar.gz,PLoS One. 2012 Jun 22; 7(6):e39580,PMC3382123,2018-03-29 22:21:15,22745791.0,CC BY
oa_package/65/fe/PMC4733779.tar.gz,Chin Med J (Engl). 2015 Jun 5; 128(11):1529-1535,PMC4733779,2016-06-16 20:21:35,26021512.0,CC BY-NC-SA
oa_package/2f/66/PMC10207961.tar.gz,Oncol Res.; 31(2):125-139,PMC10207961,2023-06-12 07:25:10,37304233.0,CC BY
oa_package/9f/93/PMC11834031.tar.gz,Heliyon. 2025 Jan 28; 11(3):e42310,PMC11834031,2025-02-21 16:25:40,39968146.0,CC BY-NC
oa_package/42/73/PMC5295907.tar.gz,Edinb Med J. 1867 Nov; 13(5):486c-487,PMC5295907,2022-11-14 07:10:16,,CC BY-NC
oa_package/cb/98/PMC10348166.tar.gz,N Am Medchir Rev. 1858 May; 2(3):585c,PMC10348166,2023-12-12 08:25:10,38080279.0,CC0
oa_package/6a/c4/PMC5645411.tar.gz,Sci Rep. 2017 Oct 17; 7:13395,PMC5645411,2018-05-13 20:11:28,29042618.0,CC BY
oa_package/1e/ec/PMC8176447.tar.gz,Pallium. 2021 Jun 18; 23(3):17,PMC8176447,2021-06-04 20:16:28,,NO-CC CODE
oa_package/e6/84/PMC4530667.tar.gz,Front Med (Lausanne). 2015 Aug 10; 2:55,PMC4530667,2024-07-07 17:25:13,26322310.0,CC BY
oa_package/42/37/PMC4214349.tar.gz,Int J Mol Med. 2014 Dec 24; 34(6):1473-1482,PMC4214349,2023-07-02 15:25:29,25269821.0,CC BY
oa_package/e5/31/PMC5380433.tar.gz,eLife.; 6:e23008,PMC5380433,2017-04-05 20:07:24,28371617.0,CC BY
oa_package/ff/ba/PMC3551631.tar.gz,BMC Infect Dis. 2013 Jan 17; 13:16,PMC3551631,2024-04-03 15:25:12,23324535.0,CC BY
oa_package/ec/04/PMC10853021.tar.gz,Bone Jt Open. 2024 Feb 9; 5(2):117-122,PMC10853021,2025-09-27 12:25:37,38330993.0,CC BY-NC-ND
oa_package/f8/02/PMC5881199.tar.gz,Transl Androl Urol. 2018 Mar; 7(Suppl 1):S63-S71,PMC5881199,2018-04-13 19:59:11,29644169.0,NO-CC CODE
oa_package/cd/5c/PMC6916053.tar.gz,J Cardiothorac Surg. 2019 Dec 16; 14:218,PMC6916053,2024-04-21 11:25:17,31842949.0,CC BY
oa_package/48/dc/PMC9741005.tar.gz,Int J Environ Res Public Health. 2022 Dec 5; 19(23):16279,PMC9741005,2025-08-28 21:25:29,36498364.0,CC BY
oa_package/40/82/PMC11869781.tar.gz,Einstein (Sao Paulo). 2025 Feb 7; 23:eRC1044,PMC11869781,2025-03-01 05:25:27,39969026.0,CC BY
oa_package/62/8f/PMC11761847.tar.gz,Biology (Basel). 2025 Jan 13; 14(1):59,PMC11761847,2025-01-26 19:25:40,39857290.0,CC BY
oa_package/6e/62/PMC6554764.tar.gz,J Endocr Soc. 2019 Apr 30; 3(Suppl 1):OR30-5,PMC6554764,2019-06-13 20:18:18,,CC BY-NC-ND
oa_package/2c/d1/PMC7451469.tar.gz,BMJ Open. 2020 Aug 26; 10(8):e039774,PMC7451469,2020-09-02 20:39:50,32847925.0,CC BY-NC
oa_package/3a/9d/PMC4834822.tar.gz,Clin Hypertens. 2016 Apr 18; 22:10,PMC4834822,2024-05-29 07:25:16,27092268.0,CC BY
oa_package/9b/97/PMC2934546.tar.gz,Crit Care. 2010 Mar 1; 14(Suppl 1):P384,PMC2934546,2011-11-18 19:51:41,,NO-CC CODE
oa_package/93/4f/PMC11036433.tar.gz,Public Health Nutr.; 27(1):e114,PMC11036433,2024-12-26 09:25:37,38605643.0,CC BY
oa_package/3d/5d/PMC8582946.tar.gz,Int J Environ Res Public Health. 2021 Nov 4; 18(21):11572,PMC8582946,2021-11-17 00:16:36,34770087.0,CC BY
oa_package/bd/a9/PMC11163641.tar.gz,BMJ Paediatr Open. 2024 Jun 8; 8(1):e002289,PMC11163641,2024-06-11 06:25:24,38851219.0,CC BY
oa_package/5f/09/PMC9609090.tar.gz,Pharmaceutics. 2022 Sep 29; 14(10):2086,PMC9609090,2024-05-23 22:25:13,36297521.0,CC BY
oa_package/15/e8/PMC8246548.tar.gz,SAGE Open Nurs. 2021 Jun 24; 7:23779608211025117,PMC8246548,2023-11-02 11:25:16,34263028.0,CC BY-NC
oa_package/ab/94/PMC6958958.tar.gz,Indian J Nucl Med. 2020 Dec 31 Jan-Mar; 35(1):36-39,PMC6958958,2020-01-18 21:56:18,31949367.0,CC BY-NC-SA
oa_package/31/cc/PMC9817709.tar.gz,Animals (Basel). 2022 Dec 27; 13(1):101,PMC9817709,2023-01-10 03:10:11,36611710.0,CC BY
oa_package/7d/4c/PMC2685269.tar.gz,Clin Interv Aging. 2007 Sep; 2(3):283-297,PMC2685269,2023-11-02 21:25:20,18044179.0,NO-CC CODE
oa_package/80/2b/PMC8362065.tar.gz,Chemistry. 2021 Jul 12; 27(39):10169-10185,PMC8362065,2025-08-14 11:25:23,34106495.0,CC BY
oa_package/8b/38/PMC6362434.tar.gz,J Org Chem. 2019 Feb 1; 84(3):1139-1153,PMC6362434,2019-12-26 21:56:32,30648858.0,NO-CC CODE
oa_package/e7/62/PMC8998694.tar.gz,Int J Environ Res Public Health. 2022 Apr 5; 19(7):4364,PMC8998694,2022-04-14 00:16:47,35410041.0,CC BY
oa_package/7c/b2/PMC5660392.tar.gz,Lond Med Phys J. 1826 Oct; 1(4):340-342,PMC5660392,2018-12-05 17:55:54,30494988.0,CC0
oa_package/2f/b4/PMC9802965.tar.gz,Chic Med J. 1872 Jun; 29(6):382-384,PMC9802965,2023-07-12 14:25:09,37413206.0,CC0
oa_package/dc/a0/PMC9455821.tar.gz,Foods. 2022 Sep 5; 11(17):2703,PMC9455821,2025-02-21 13:26:04,36076888.0,CC BY
oa_package/9d/b0/PMC11799311.tar.gz,Sci Rep. 2025 Feb 5; 15:4312,PMC11799311,2025-02-11 16:25:28,39910252.0,CC BY-NC-ND
oa_package/b8/2c/PMC9007003.tar.gz,Arq Bras Cardiol. 2022 Jan 11; 118(4):719-726,PMC9007003,2024-08-25 10:25:42,35137784.0,CC BY
oa_package/c3/f4/PMC11571105.tar.gz,Cureus.; 16(10):e71841,PMC11571105,2024-11-19 04:25:37,39559675.0,CC BY
oa_package/de/7a/PMC6454304.tar.gz,Neurol Genet. 2019 Mar 7; 5(2):e313,PMC6454304,2019-05-02 18:56:09,31041395.0,CC BY-NC-ND
oa_package/ec/ae/PMC11840940.tar.gz,Cell Rep Methods. 2025 Jan 17; 5(1):100964,PMC11840940,2025-02-24 00:25:34,39826553.0,CC BY-NC-ND
oa_package/0d/56/PMC9759458.tar.gz,Psychiatry Res. 2023 Feb 18; 320:115003,PMC9759458,2023-11-05 03:25:30,36571896.0,NO-CC CODE
oa_package/13/5a/PMC11208451.tar.gz,Front Sports Act Living. 2024 Jun 13; 6:1323930,PMC11208451,2024-06-28 05:25:31,38939755.0,CC BY
oa_package/ba/5f/PMC11180701.tar.gz,J Clin Hypertens (Greenwich). 2024 May 16; 26(6):645-655,PMC11180701,2024-06-17 20:25:14,38751368.0,CC BY-NC-ND
oa_package/00/6e/PMC8416542.tar.gz,Front Microbiol. 2021 Aug 18; 12:712106,PMC8416542,2024-10-04 10:25:21,34489902.0,CC BY
oa_package/29/d9/PMC12579993.tar.gz,J Inherit Metab Dis. 2025 Nov 2; 48(6):e70107,PMC12579993,2025-11-04 04:25:12,41177175.0,CC BY
oa_package/6c/1b/PMC6278186.tar.gz,Chin Med J (Engl). 2018 Dec 5; 131(23):2866-2867,PMC6278186,2018-12-21 19:19:09,30511692.0,CC BY-NC-SA
oa_package/f1/c8/PMC9169849.tar.gz,Infect Drug Resist. 2022 Jun 2; 15:2853-2864,PMC9169849,2024-08-28 11:25:17,35677526.0,CC BY-NC
oa_package/a6/b5/PMC5189199.tar.gz,Ind Med Gaz. 1925 Dec; 60(12):601b,PMC5189199,2022-11-10 09:10:11,,CC BY-NC
oa_package/ff/77/PMC4535158.tar.gz,EBioMedicine. 2015 Apr 18; 2(6):513-527,PMC4535158,2016-01-21 14:33:35,26288816.0,CC BY
oa_package/66/f1/PMC10410284.tar.gz,Front Oncol. 2023 Jul 26; 13:1201713,PMC10410284,2023-08-11 07:25:20,37564936.0,CC BY
oa_package/4c/28/PMC10896645.tar.gz,Glob Health Epidemiol Genom. 2024 Feb 19; 2024:9293896,PMC10896645,2024-02-27 12:25:11,38410281.0,CC BY
oa_package/f6/4f/PMC11829385.tar.gz,BMC Nurs. 2025 Feb 14; 24:176,PMC11829385,2025-02-16 07:25:36,39953465.0,CC BY-NC-ND
oa_package/33/98/PMC11378978.tar.gz,Nanoscale Horiz.; 9(12):2085-2166,PMC11378978,2024-11-20 07:25:15,39240539.0,CC BY-NC
oa_package/9e/a3/PMC9459194.tar.gz,J Gastrointest Oncol. 2022 Aug; 13(4):1541-1555,PMC9459194,2022-09-12 12:17:58,36092346.0,CC BY-NC-ND
oa_package/56/94/PMC7579441.tar.gz,Int J Environ Res Public Health. 2020 Oct 30; 17(19):7185,PMC7579441,2024-10-01 05:25:26,33008102.0,CC BY
oa_package/be/f9/PMC9144806.tar.gz,J Fungi (Basel). 2022 May 12; 8(5):504,PMC9144806,2023-11-04 22:25:13,35628759.0,CC BY
oa_package/77/67/PMC9119855.tar.gz,Nat Methods. 2022 Apr 25; 19(5):560-566,PMC9119855,2022-06-11 23:16:50,35468967.0,CC BY
oa_package/dd/ce/PMC12275503.tar.gz,Cureus.; 17(6):e86297,PMC12275503,2025-07-21 11:25:38,40689007.0,CC BY
oa_package/aa/46/PMC6818151.tar.gz,Biomed J. 2019 Aug 11; 42(4):277-284,PMC6818151,2024-12-04 00:25:35,31627870.0,CC BY-NC-ND
oa_package/49/8b/PMC7134065.tar.gz,Virus Res. 1988 Aug 12; 11(1):17-32,PMC7134065,2024-04-23 01:25:14,2845681.0,NO-CC CODE
oa_package/d0/6c/PMC5863767.tar.gz,Curr Biol. 2018 Mar 19; 28(6):872-883.e5,PMC5863767,2024-07-19 16:25:14,29502948.0,CC BY
oa_package/62/5f/PMC12372557.tar.gz,Cureus.; 17(7):e88530,PMC12372557,2025-08-27 11:25:21,40861585.0,CC BY
oa_package/b6/d1/PMC11025489.tar.gz,JNMA J Nepal Med Assoc. 2024 Apr 30; 62(272):229-231,PMC11025489,2024-10-04 02:25:22,39356851.0,CC BY
oa_package/dc/4f/PMC12177374.tar.gz,Arthrosc Tech. 2024 Dec 28; 14(5):103402,PMC12177374,2025-06-24 11:25:17,40548015.0,CC BY-NC-ND
oa_package/de/61/PMC9218225.tar.gz,eNeurologicalSci. 2022 Jun 16; 28:100410,PMC9218225,2022-06-27 12:16:44,35757457.0,CC BY-NC-ND
oa_package/b8/2b/PMC8905522.tar.gz,Front Oncol. 2022 Feb 23; 12:795265,PMC8905522,2022-03-15 13:16:43,35280791.0,CC BY
oa_package/e5/3e/PMC3452299.tar.gz,J Headache Pain. 2005 Dec 10; 6(6):448-454,PMC3452299,2016-02-10 11:37:38,16388339.0,NO-CC CODE
oa_package/9f/27/PMC6491927.tar.gz,Front Microbiol. 2019 Apr 24; 10:869,PMC6491927,2024-07-15 08:25:26,31105667.0,CC BY
oa_package/f7/8c/PMC8742496.tar.gz,Turk J Med Sci. 2021 Oct 21; 51(5):2752-2762,PMC8742496,2025-08-07 11:25:15,34333902.0,CC BY
oa_package/c9/12/PMC9153994.tar.gz,Onco Targets Ther. 2022 May 27; 15:587-596,PMC9153994,2023-09-15 10:25:21,35655605.0,CC BY-NC
oa_package/1c/24/PMC5789847.tar.gz,Nat Commun. 2018 Jan 30; 9:439,PMC5789847,2025-08-23 12:25:44,29382822.0,CC BY
oa_package/2a/79/PMC5947165.tar.gz,Br J Haematol. 2018 Apr 13; 181(2):215-228,PMC5947165,2018-05-17 20:08:24,29532919.0,CC BY
oa_package/24/31/PMC11837980.tar.gz,Cureus.; 17(2):e79298,PMC11837980,2025-02-23 01:25:33,39974298.0,CC BY
oa_package/7b/a4/PMC9662688.tar.gz,Front Genet. 2022 Oct 31; 13:1002089,PMC9662688,2023-05-20 21:25:20,36386837.0,CC BY
oa_package/5f/4e/PMC8165092.tar.gz,J Formos Med Assoc. 2021 Jun 31; 120:S69-S76,PMC8165092,2025-08-02 10:25:36,34116895.0,NO-CC CODE
oa_package/ea/99/PMC11716867.tar.gz,Alzheimers Dement. 2025 Jan 9; 20(Suppl 7):e084314,PMC11716867,2025-01-10 11:25:16,,CC BY
oa_package/f6/75/PMC2600373.tar.gz,Emerg Infect Dis. 2008 Aug; 14(8):1273-1275,PMC2600373,2024-08-14 09:25:40,18680654.0,CC BY
oa_package/d5/21/PMC12558548.tar.gz,PLoS One. 2025 Oct 27; 20(10):e0329067,PMC12558548,2025-10-28 12:25:21,41144546.0,CC BY
oa_package/6f/6a/PMC3661624.tar.gz,Diabetes. 2013 Jun 17; 62(6):e7,PMC3661624,2014-05-31 20:12:55,23704534.0,CC BY-NC-ND
oa_package/db/7a/PMC11895072.tar.gz,Kaohsiung J Med Sci. 2024 Nov 1; 40(11):1006-1019,PMC11895072,2025-05-27 20:26:10,39484787.0,CC BY
oa_package/ab/02/PMC8321746.tar.gz,Comput Math Methods Med. 2021 Jul 20; 2021:7259414,PMC8321746,2021-08-02 11:16:33,34335865.0,CC BY
oa_package/48/f5/PMC11201700.tar.gz,Biomolecules. 2024 Jun 14; 14(6):701,PMC11201700,2024-06-28 05:25:31,38927104.0,CC BY
oa_package/e7/fe/PMC10652122.tar.gz,Arthroplast Today. 2023 Nov 4; 24:101265,PMC10652122,2024-01-27 23:25:19,38023651.0,CC BY-NC-ND
oa_package/9d/06/PMC7212425.tar.gz,Front Physiol. 2020 Apr 28; 11:445,PMC7212425,2020-05-20 20:56:17,32425814.0,CC BY
oa_package/bb/0e/PMC9732038.tar.gz,Sci Rep. 2022 Dec 8; 12:21264,PMC9732038,2022-12-12 15:10:16,36482112.0,CC BY
oa_package/66/de/PMC10409285.tar.gz,PLoS Pathog. 2023 Jul 27; 19(7):e1011032,PMC10409285,2024-07-18 12:25:29,37498934.0,CC BY
oa_package/27/81/PMC7658913.tar.gz,Int J Equity Health. 2020 Nov 12; 19:207,PMC7658913,2021-09-13 07:16:32,33183287.0,CC BY
oa_package/28/65/PMC4198209.tar.gz,PLoS One. 2014 Oct 15; 9(10):e110034,PMC4198209,2020-12-15 09:16:16,25333969.0,CC BY
oa_package/e1/31/PMC8234745.tar.gz,Antioxidants (Basel). 2021 Jun 16; 10(6):969,PMC8234745,2021-07-09 18:16:32,34208721.0,CC BY
oa_package/27/84/PMC9846048.tar.gz,Front Neurosci. 2023 Jan 4; 16:1072667,PMC9846048,2025-09-02 11:25:14,36685243.0,CC BY
oa_package/44/87/PMC10937373.tar.gz,Nature. 2024 Mar 13; 627(8003):306-312,PMC10937373,2024-03-15 10:25:28,38480965.0,CC BY
oa_package/39/33/PMC9575235.tar.gz,BMC Health Serv Res. 2022 Oct 17; 22:1252,PMC9575235,2025-08-21 11:25:13,36253852.0,CC BY
oa_package/ac/4f/PMC10298058.tar.gz,Genes (Basel). 2023 Jun 18; 14(6):1287,PMC10298058,2024-09-20 06:26:04,37372467.0,CC BY
oa_package/c4/69/PMC3433702.tar.gz,Zookeys. 2012 Aug 28;(217):53-61,PMC3433702,2023-06-08 16:25:08,22977342.0,CC BY
oa_package/c2/36/PMC11345148.tar.gz,Front Physiol. 2024 Aug 12; 15:1379605,PMC11345148,2024-11-04 19:25:15,39189029.0,CC BY
oa_package/b8/72/PMC9470223.tar.gz,MMWR Morb Mortal Wkly Rep. 2022 Sep 9; 71(36):1148-1150,PMC9470223,2022-09-16 20:19:56,36074738.0,CC0
oa_package/22/fa/PMC7662307.tar.gz,Int J Mol Sci. 2020 Nov 3; 21(21):8229,PMC7662307,2020-11-13 19:42:57,33153130.0,CC BY
oa_package/6d/db/PMC8356039.tar.gz,Asian J Urol. 2021 Jul 22; 8(3):335-336,PMC8356039,2021-08-17 11:16:27,34401341.0,CC BY-NC-ND
oa_package/22/f1/PMC9239597.tar.gz,Medicine (Baltimore). 2022 Jun 30; 101(26):e29729,PMC9239597,2022-07-02 23:17:04,35776995.0,CC BY-NC
oa_package/40/bc/PMC9742412.tar.gz,Front Cell Dev Biol. 2022 Nov 28; 10:1047524,PMC9742412,2023-06-27 22:25:23,36518541.0,CC BY
oa_package/16/6b/PMC6995078.tar.gz,J Hematol Oncol. 2020 Jan 31; 13:9,PMC6995078,2024-04-23 08:25:15,32005272.0,CC BY
oa_package/65/49/PMC11903838.tar.gz,iScience. 2025 Feb 10; 28(3):111989,PMC11903838,2025-03-14 11:25:28,40083715.0,CC BY-NC-ND
oa_package/ba/42/PMC9294348.tar.gz,Front Aging Neurosci. 2022 Jul 5; 14:913693,PMC9294348,2022-07-22 11:16:40,35865745.0,CC BY
oa_package/dd/b9/PMC12112150.tar.gz,J Clin Med. 2025 May 12; 14(10):3373,PMC12112150,2025-05-29 10:25:15,40429368.0,CC BY
oa_package/63/49/PMC11926975.tar.gz,RSC Adv.; 15(11):8830-8838,PMC11926975,2025-03-24 11:25:35,40124910.0,CC BY
oa_package/7d/7a/PMC9393880.tar.gz,Front Oncol. 2022 Jul 18; 12:945189,PMC9393880,2024-10-04 08:25:18,36003767.0,CC BY
oa_package/6e/b2/PMC9991260.tar.gz,J Can Assoc Gastroenterol. 2023 Mar 7; 6(Suppl 1):18-19,PMC9991260,2023-03-07 19:10:13,,CC BY
oa_package/81/fc/PMC11238409.tar.gz,BMC Public Health. 2024 Jul 10; 24:1845,PMC11238409,2024-07-12 06:25:42,38987746.0,CC BY
oa_package/a7/c8/PMC1470297.tar.gz,Environ Health Perspect. 1997 Feb; 105(Suppl 1):351-352,PMC1470297,2006-06-01 20:41:41,9114357.0,NO-CC CODE
oa_package/7f/2a/PMC12193688.tar.gz,PLoS One. 2025 Jun 25; 20(6):e0326605,PMC12193688,2025-06-26 12:25:42,40561058.0,CC BY
oa_package/c9/4d/PMC9909438.tar.gz,Front Psychol. 2023 Jan 26; 14:1097094,PMC9909438,2024-04-19 23:25:25,36777196.0,CC BY
oa_package/20/cd/PMC5297274.tar.gz,Indian Dermatol Online J. 2017 Jan-Feb; 8(1):50-53,PMC5297274,2017-02-22 05:03:58,28217476.0,CC BY-NC-SA
oa_package/fe/fc/PMC12662011.tar.gz,Bioact Mater. 2025 Nov 14; 57:323-343,PMC12662011,2025-12-01 10:25:13,41323199.0,CC BY
oa_package/57/35/PMC12176034.tar.gz,Am J Med Genet A. 2024 Feb 29; 194(2):195-202,PMC12176034,2025-06-19 06:25:48,37774117.0,CC BY
oa_package/10/d7/PMC11848389.tar.gz,Proc Natl Acad Sci U S A.; 122(7):e2415786122,PMC11848389,2025-02-26 16:25:39,39951505.0,CC BY
oa_package/20/81/PMC2971394.tar.gz,Acta Crystallogr Sect E Struct Rep Online. 2009 Oct 3; 65(Pt 11):o2645,PMC2971394,2024-03-23 17:25:14,21578259.0,CC BY
oa_package/21/e6/PMC7672859.tar.gz,Clin Epigenetics. 2020 Nov 17; 12:175,PMC7672859,2020-11-20 21:56:25,33203436.0,CC BY
oa_package/dc/07/PMC3132705.tar.gz,Nutr Metab (Lond). 2011 Jun 16; 8:39,PMC3132705,2013-03-28 07:03:23,21679392.0,CC BY
oa_package/d1/04/PMC7241366.tar.gz,J Infect Chemother. 2020 Aug 21; 26(8):854-857,PMC7241366,2024-04-24 19:25:12,32471794.0,NO-CC CODE
oa_package/8b/98/PMC11838334.tar.gz,bioRxiv. 2025 Jan 30;:2025.01.27.635108,PMC11838334,2025-02-25 20:25:17,39975156.0,CC BY-NC-ND
oa_package/a7/8e/PMC7268899.tar.gz,JCO Glob Oncol. 2020 May 29; 6:GO.20.00156,PMC7268899,2024-11-01 16:25:26,32469610.0,CC BY
oa_package/bd/82/PMC9463623.tar.gz,JMIR Form Res. 2022 Aug 26; 6(8):e38664,PMC9463623,2022-09-10 20:18:06,36018623.0,CC BY
oa_package/51/79/PMC10362738.tar.gz,Cell Biosci. 2023 Jul 21; 13:132,PMC10362738,2024-07-12 14:25:14,37480151.0,CC BY
oa_package/82/72/PMC8096165.tar.gz,Osteoarthr Cartil Open. 2021 Apr 16; 3(2):100169,PMC8096165,2024-02-08 13:25:11,33959724.0,CC BY-NC-ND
oa_package/ae/87/PMC6287708.tar.gz,Nat Phys. 2018 Dec 20; 14(12):1205-1210,PMC6287708,2024-06-18 09:25:35,30555522.0,NO-CC CODE
oa_package/cc/6d/PMC12448144.tar.gz,Cureus.; 17(8):e90591,PMC12448144,2025-09-22 11:25:31,40978942.0,CC BY
oa_package/93/c5/PMC3503931.tar.gz,PLoS One. 2012 Nov 21; 7(11):e50619,PMC3503931,2024-03-17 02:25:13,23185641.0,CC BY
oa_package/a7/ed/PMC8490833.tar.gz,J Int Relat Dev (Ljubl). 2022 Oct 5; 25(2):425-449,PMC8490833,2022-05-15 02:16:52,34629944.0,NO-CC CODE
oa_package/0e/db/PMC4016121.tar.gz,PLoS One. 2014 May 9; 9(5):e96854,PMC4016121,2024-07-02 21:25:14,24816435.0,CC BY
oa_package/97/6c/PMC10663173.tar.gz,Influenza Other Respir Viruses. 2023 Nov 21; 17(11):e13224,PMC10663173,2024-10-13 03:25:16,38019700.0,CC BY
oa_package/2f/a9/PMC8101191.tar.gz,Cell Commun Signal. 2021 May 6; 19:50,PMC8101191,2024-08-29 18:25:15,33957948.0,CC BY
oa_package/9e/14/PMC5457734.tar.gz,BMC Oral Health. 2017 Jun 2; 17:94,PMC5457734,2017-06-06 20:08:20,28577525.0,CC BY
oa_package/79/aa/PMC12736319.tar.gz,Microorganisms. 2025 Dec 17; 13(12):2869,PMC12736319,2025-12-31 12:25:13,41472071.0,CC BY
oa_package/bc/68/PMC12336018.tar.gz,Front Nutr. 2025 Jul 28; 12:1576144,PMC12336018,2025-08-12 05:25:20,40791228.0,CC BY
oa_package/60/06/PMC10673200.tar.gz,Medicina (Kaunas). 2023 Nov 14; 59(11):2001,PMC10673200,2025-08-29 16:25:37,38004050.0,CC BY
oa_package/42/09/PMC9959856.tar.gz,Micromachines (Basel). 2023 Jan 31; 14(2):353,PMC9959856,2023-02-28 01:10:11,36838053.0,CC BY
oa_package/24/ea/PMC9412200.tar.gz,Front Genet. 2022 Aug 12; 13:922074,PMC9412200,2022-08-29 12:17:08,36035150.0,CC BY
oa_package/bb/d4/PMC4792978.tar.gz,J Phys Ther Sci. 2016 Feb 29; 28(2):382-391,PMC4792978,2016-04-28 21:02:18,27065523.0,CC BY-NC-ND
oa_package/06/13/PMC3117630.tar.gz,Clin Med Insights Oncol. 2011 May 29; 5:171-176,PMC3117630,2013-03-28 06:47:27,21695101.0,NO-CC CODE
oa_package/fe/4c/PMC2972172.tar.gz,Acta Crystallogr Sect E Struct Rep Online. 2009 Nov 7; 65(Pt 12):o3012,PMC2972172,2015-06-03 18:20:22,21578749.0,CC BY
oa_package/93/fe/PMC10141669.tar.gz,Front Plant Sci. 2023 Apr 11; 14:1151057,PMC10141669,2025-03-15 09:25:38,37123843.0,CC BY
oa_package/69/13/PMC6313599.tar.gz,Int J Environ Res Public Health. 2018 Dec 22; 15(12):2612,PMC6313599,2019-06-17 20:56:12,30469490.0,CC BY
oa_package/d2/5d/PMC4894087.tar.gz,Sci Cult (Lond). 2015 Oct 2; 24(4):4846-506,PMC4894087,2016-06-24 20:27:45,27335534.0,CC BY
oa_package/0a/df/PMC5271366.tar.gz,PLoS One. 2017 Jan 27; 12(1):e0171273,PMC5271366,2020-12-13 14:16:26,28129401.0,CC BY
oa_package/1c/11/PMC4780005.tar.gz,Sci Rep. 2016 Mar 7; 6:22746,PMC4780005,2023-07-18 16:25:10,26948042.0,CC BY
oa_package/10/fc/PMC4608359.tar.gz,Vet Parasitol. 2015 Sep 15; 212(3-4):206-213,PMC4608359,2024-07-08 12:25:14,26330386.0,CC BY
oa_package/c3/4d/PMC10759213.tar.gz,RSC Adv.; 14(1):529-537,PMC10759213,2025-08-29 23:25:16,38173575.0,CC BY-NC
oa_package/cd/fa/PMC12544277.tar.gz,J Endocr Soc. 2025 Oct 22; 9(Suppl 1):bvaf149.1807,PMC12544277,2025-10-23 20:25:38,,CC BY-NC-ND
oa_package/a5/22/PMC9479194.tar.gz,Front Cell Dev Biol. 2022 Sep 2; 10:997838,PMC9479194,2022-09-19 12:18:48,36120578.0,CC BY
oa_package/20/77/PMC8560257.tar.gz,Evid Based Complement Alternat Med. 2021 Oct 25; 2021:2180933,PMC8560257,2023-10-02 13:25:25,34733337.0,CC BY
oa_package/54/e1/PMC10348632.tar.gz,Front Psychiatry. 2023 Jun 30; 14:1135218,PMC10348632,2023-07-17 07:25:09,37457771.0,CC BY
oa_package/dc/90/PMC7045089.tar.gz,BMJ Open. 2020 Feb 9; 10(2):e033850,PMC7045089,2024-04-22 13:25:14,32041859.0,CC BY-NC
oa_package/54/d0/PMC8047229.tar.gz,Ethiop J Health Sci. 2020 Nov; 30(6):1047-1050,PMC8047229,2021-04-23 11:16:25,33883852.0,CC BY
oa_package/d6/db/PMC5028831.tar.gz,Sci Rep. 2016 Sep 20; 6:33586,PMC5028831,2023-11-03 18:25:16,27645777.0,CC BY
oa_package/55/70/PMC11304817.tar.gz,Chem Sci.; 15(31):12511-12516,PMC11304817,2024-08-28 13:25:27,39118628.0,CC BY
oa_package/29/fe/PMC7678974.tar.gz,PLoS One. 2020 Nov 20; 15(11):e0242952,PMC7678974,2020-12-02 19:41:15,33216803.0,CC BY
oa_package/09/b9/PMC8370486.tar.gz,Clin Ophthalmol. 2021 Aug 13; 15:3441-3442,PMC8370486,2021-08-20 11:16:32,34413627.0,CC BY-NC
oa_package/3f/5a/PMC3517518.tar.gz,PLoS One. 2012 Dec 7; 7(12):e51417,PMC3517518,2020-12-16 06:16:22,23236498.0,CC BY
oa_package/59/c1/PMC12447272.tar.gz,Front Neurol. 2025 Sep 5; 16:1584127,PMC12447272,2025-09-22 11:25:31,40979202.0,CC BY
oa_package/92/30/PMC1874719.tar.gz,J Med Internet Res. 2007 May 15; 9(2):e13,PMC1874719,2011-06-10 06:34:21,17513284.0,CC BY
oa_package/99/b8/PMC4055014.tar.gz,Evid Based Complement Alternat Med. 2014 May 20; 2014:987560,PMC4055014,2023-06-26 22:25:09,24963332.0,CC BY
oa_package/7f/b3/PMC12004822.tar.gz,Diagn Pathol. 2025 Apr 16; 20:46,PMC12004822,2025-04-18 06:25:54,40241101.0,CC BY
